gene	ERE_LA	MEL_LA	SAN_LA	SEC_LA	SIM_LA	SUZ_LA
arm_OG0007636	112.141583512964	126.415246886611	94.9931802438995	114.399513317414	192.300729608899	108.282026627884
armi_OG0002027	16.3626732327411	22.6144902282064	11.7441845237619	12.9740787736145	22.474684206925	11.2152717782321
Arp1_OG0004441	84.0200921937277	96.4663024268959	76.3969193069853	74.0723101515972	87.464745509973	97.1994055676452
Arp10_OG0007423	49.6107731506448	41.2165301475864	38.2172263147483	98.7578189855532	108.570295379432	53.3672264928605
Arp2_OG0001770	29.4831357134047	31.1946842807054	27.9486310902258	21.5153294510521	31.8339183836701	16.6775306109964
Arp3_OG0010555	72.4957957700561	78.0575537931566	79.3517269324047	67.3859104550198	87.3779370578723	60.6566643648878
Arp5_OG0001448_OG0	15.3486238820879	18.8537677287635	12.2562655105283	13.4784902555628	19.4767351900597	5.66906777021616
Arp6_OG0008512	24.6180036007695	50.7167583538588	25.8646744922582	57.469975971845	68.3703641416926	35.8081567879791
Arp8_OG0007614	23.6435323627283	15.7394457815049	16.3045058680646	27.0647016726937	49.6135386027695	14.3971745934743
Arpc1_OG0009187	161.753464079801	171.074325174463	157.078199520781	160.863840916771	211.183556632283	158.65519791127
