"gene","baseMean","threshold_log2FoldChange","lfcSE","stat","threshold_pvalue","threshold_padj","raw_log2FoldChange","raw_pvalue","raw_padj","log2FoldChange","strict_padj","pvalue","padj","significant","significant_strict","higher_in_Dere","lower_in_Dere"
"jef_OG0006157",305.467674010814,0.0363633246593294,0.552118985472886,0.0658613915045586,0.965131864030089,0.999999999995646,0.0363633246593294,0.947488178928381,0.969621597645657,0.0198983116536031,1,0.965131864030089,0.999999999995646,FALSE,FALSE,FALSE,FALSE
"Bin1_OG0005423",876.953472618478,0.0231732013354583,0.156288267265389,0.148272175134608,0.999267122193005,0.999999999995646,0.0231732013354583,0.88212797364056,0.93369882486623,0.0198947446899762,1,0.999267122193005,0.999999999995646,FALSE,FALSE,FALSE,FALSE
"CG7275_OG0009968",959.841387378992,-0.0234283740842479,0.148089944935703,-0.158203678814385,0.999559087575613,0.999999999995646,-0.0234283740842479,0.874296304987522,0.928984723582814,-0.0198758029127798,1,0.999559087575613,0.999999999995646,FALSE,FALSE,FALSE,FALSE
"RpL35A_OG0004195",30444.349150821,0.0207382266595893,0.155435292130264,0.133420321571561,0.999380363111619,0.999999999995646,0.0207382266595893,0.893860974792973,0.940034052689256,0.0197963605796763,1,0.999380363111619,0.999999999995646,FALSE,FALSE,FALSE,FALSE
"Srrm1_OG0003921_OG0",3205.7008027019,-0.0181975750129123,0.158672653496637,-0.114686271464528,0.999348834986906,0.999999999995646,-0.0181975750129123,0.908693795906104,0.947207586491034,-0.0197447752838101,1,0.999348834986906,0.999999999995646,FALSE,FALSE,FALSE,FALSE
"mri_OG0011385",1896.28634463167,-0.0212097717579608,0.138431352049749,-0.153215087795564,0.999811825456925,0.999999999995646,-0.0212097717579608,0.87822865981228,0.93083469503208,-0.0197354605770307,1,0.999811825456925,0.999999999995646,FALSE,FALSE,FALSE,FALSE
"twe_OG0009136",97.4010927905099,0.0261214334310096,0.374661875938356,0.0697200198594731,0.977152681411108,0.999999999995646,0.0261214334310096,0.944416507011167,0.967787296545412,0.0197342439972004,1,0.977152681411108,0.999999999995646,FALSE,FALSE,FALSE,FALSE
"rig_OG0006623",1045.74391506115,-0.0196135386390437,0.127904579750775,-0.15334508488485,0.999937886273576,0.999999999995646,-0.0196135386390437,0.878126148483789,0.93083469503208,-0.0196876397554658,1,0.999937886273576,0.999999999995646,FALSE,FALSE,FALSE,FALSE
"ocm_OG0000905",2837.96968845381,0.0206659809883957,0.231114725936369,0.0894187114415438,0.993095179315195,0.999999999995646,0.0206659809883957,0.92874915345698,0.958935214879162,0.0196697622319534,1,0.993095179315195,0.999999999995646,FALSE,FALSE,FALSE,FALSE
"CG4278_OG0009391",677.985871427952,-0.0195980672042153,0.107175636736045,-0.182859349391896,0.999996932494628,0.999999999995646,-0.0195980672042153,0.854908379513807,0.916954413396982,-0.0196064485767416,1,0.999996932494628,0.999999999995646,FALSE,FALSE,FALSE,FALSE
"Tsp42Ec_OG0001633",65.5188483899185,0.0752102597125589,0.965761922660908,0.0778766049352374,0.945697271592309,0.999999999995646,0.0752102597125589,0.937926209438039,0.964260858377735,0.0194897043552185,1,0.945697271592309,0.999999999995646,FALSE,FALSE,FALSE,FALSE
"Pgm2a_OG0006396",2170.38704386738,0.0186695900460049,0.0899267067866169,0.207608959708768,0.999999960638461,0.999999999995646,0.0186695900460049,0.835534307958625,0.905777525850419,0.0194587134996034,1,0.999999960638461,0.999999999995646,FALSE,FALSE,FALSE,FALSE
"Cks85A_OG0004824",213.850220198042,0.0212130342686175,0.194069511788063,0.109306372099207,0.996808067225578,0.999999999995646,0.0212130342686175,0.912959492677159,0.950039395720145,0.0194474979212167,1,0.996808067225578,0.999999999995646,FALSE,FALSE,FALSE,FALSE
"fand_OG0007285",1701.80750428946,0.0200385204373715,0.079879745004831,0.25085859295319,0.999999999101562,0.999999999995646,0.0200385204373715,0.80192343893118,0.88369171322085,0.019409569164353,1,0.999999999101562,0.999999999995646,FALSE,FALSE,FALSE,FALSE
"hfp_OG0004114",5225.2796061021,0.0212130201816282,0.127573865501719,0.166280296502754,0.999934624338001,0.999999999995646,0.0212130201816282,0.867936371294943,0.924907588028073,0.0193908505217813,1,0.999934624338001,0.999999999995646,FALSE,FALSE,FALSE,FALSE
"CG8067_OG0002991_OG0",269.107332454968,0.0221345140782852,0.238974052173625,0.0926230855482316,0.991679269038459,0.999999999995646,0.0221345140782852,0.926203002969354,0.957951687981364,0.0193883219037278,1,0.991679269038459,0.999999999995646,FALSE,FALSE,FALSE,FALSE
"stas_OG0007701",674.610100145014,-0.0193873784237502,0.13673684513946,-0.141786059229148,0.999852821070452,0.999999999995646,-0.0193873784237502,0.887248995938725,0.93588889574833,-0.0193575449661565,1,0.999852821070452,0.999999999995646,FALSE,FALSE,FALSE,FALSE
"HIPP1_OG0010340",2272.32273967881,-0.021378460744178,0.165224038900223,-0.129390740514994,0.998915953295733,0.999999999995646,-0.021378460744178,0.897048474090332,0.941368482114044,-0.0193416593993522,1,0.998915953295733,0.999999999995646,FALSE,FALSE,FALSE,FALSE
"Pus7_OG0004094",664.727842229636,0.0202019145520522,0.122437774951611,0.164997400189903,0.999966238374587,0.999999999995646,0.0202019145520522,0.868946028359159,0.925436007845499,0.0192780731001342,1,0.999966238374587,0.999999999995646,FALSE,FALSE,FALSE,FALSE
"Men-b_OG0001505",5318.04291907511,0.0210440888280407,0.329190636448066,0.0639267539778903,0.983891575987412,0.999999999995646,0.0210440888280407,0.949028549249748,0.969782063291448,0.0192393568104535,1,0.983891575987412,0.999999999995646,FALSE,FALSE,FALSE,FALSE
"CG31111_OG0012461",177.241698591038,0.0196003541247127,0.154879746914974,0.12655208001775,0.999435148706528,0.999999999995646,0.0196003541247127,0.899294926491234,0.943322406590965,0.0192325468258966,1,0.999435148706528,0.999999999995646,FALSE,FALSE,FALSE,FALSE
"CG8004_OG0003927",709.219635256249,0.0215577513915069,0.20530123550166,0.105005463502593,0.995644029491369,0.999999999995646,0.0215577513915069,0.91637147344169,0.952378020428225,0.0191115893341907,1,0.995644029491369,0.999999999995646,FALSE,FALSE,FALSE,FALSE
"CG6766_OG0009717",1791.23279082508,-0.0203985921426869,0.138687259832254,-0.147083388678669,0.999815654991459,0.999999999995646,-0.0203985921426869,0.883066201187524,0.934288801321096,-0.0190363743569587,1,0.999815654991459,0.999999999995646,FALSE,FALSE,FALSE,FALSE
"CG12909_OG0002821",481.135358440899,-0.0219565887789443,0.201445390311093,-0.108995240571336,0.995963543784058,0.999999999995646,-0.0219565887789443,0.913206265319427,0.95009468634219,-0.0187702627102176,1,0.995963543784058,0.999999999995646,FALSE,FALSE,FALSE,FALSE
"spdi_OG0007832",2794.97010479455,0.0188136554952396,0.169303065752422,0.111124127679717,0.998850054284038,0.999999999995646,0.0188136554952396,0.911517916109632,0.949156468884654,0.0187641548172662,1,0.998850054284038,0.999999999995646,FALSE,FALSE,FALSE,FALSE
"CG13041_OG0000280_OG0",932.573221497108,0.0871480443481625,1.33872601217318,0.0650977448377904,0.951588191545054,0.999999999995646,0.0871480443481625,0.948096175984701,0.969738146230756,0.0185919256989927,1,0.951588191545054,0.999999999995646,FALSE,FALSE,FALSE,FALSE
"CG13012_OG0008317",235.361123380015,-0.0251898400245004,0.345356560184138,-0.072938646398,0.9795748841113,0.999999999995646,-0.0251898400245004,0.941854940451375,0.966275225368462,-0.0184265800900394,1,0.9795748841113,0.999999999995646,FALSE,FALSE,FALSE,FALSE
"D19B_OG0003941",1458.89645381731,-0.0188129793053893,0.128120463834909,-0.146838207904328,0.999939257493179,0.999999999995646,-0.0188129793053893,0.883259725993343,0.934385316653632,-0.0183465262586605,1,0.999939257493179,0.999999999995646,FALSE,FALSE,FALSE,FALSE
"CG7326_OG0001781",278.787151445004,0.0215890127680523,0.208086628313959,0.103750120529028,0.995345241164368,0.999999999995646,0.0215890127680523,0.917367650808259,0.953009608022596,0.0183144775307049,1,0.995345241164368,0.999999999995646,FALSE,FALSE,FALSE,FALSE
"Usp1_OG0005105",1367.43242713997,-0.0197776870964091,0.201156386590681,-0.0983199560879633,0.996397697236991,0.999999999995646,-0.0197776870964091,0.921678232287944,0.955363736499588,-0.0182417844812235,1,0.996397697236991,0.999999999995646,FALSE,FALSE,FALSE,FALSE
